-10.974	-9.7733	-2
-9.1654	-9.4492	-2
-9.9408	-9.0018	-2
-9.0081	-10.1268	-2
-9.0473	-10.304	-2
-10.9981	-10.0613	-2
-9.0761	-9.6174	-2
-10.9994	-10.0347	-2
-10.6907	-10.7231	-2
-9.8679	-9.0088	-2
-10.1457	-10.9893	-2
-9.877	-9.0076	-2
-9.7248	-10.9614	-2
-9.2096	-9.3874	-2
-9.0001	-9.9857	-2
-9.0991	-10.4341	-2
-9.3576	-10.7663	-2
-10.7424	-9.33	-2
-9.0558	-9.6707	-2
-9.8347	-10.9862	-2
-9.6067	-10.9194	-2
-10.5591	-9.1709	-2
-10.9817	-10.1905	-2
-10.8994	-10.4372	-2
-9.1963	-10.595	-2
-10.6107	-10.7919	-2
-9.9789	-9.0002	-2
-10.2314	-9.0271	-2
-9.3599	-9.2317	-2
-9.009	-9.866	-2
-9.5747	-9.0949	-2
-9.0005	-9.9669	-2
-10.918	-9.6035	-2
-10.9999	-9.9882	-2
-9.3225	-10.7355	-2
-9.6406	-9.0668	-2
-9.6554	-10.9388	-2
-9.2135	-10.6176	-2
-9.8792	-10.9927	-2
-9.2395	-9.3506	-2
-9.0886	-10.4116	-2
-10.9717	-10.2362	-2
-9.0126	-10.1583	-2
-10.7594	-10.6507	-2
-10.6988	-9.2847	-2
-10.4221	-10.9066	-2
-9.5691	-9.0976	-2
-9.7487	-9.0321	-2
-9.7242	-10.9612	-2
-9.4351	-9.1748	-2
-9.3489	-9.241	-2
-10.1489	-9.0111	-2
-9.6533	-10.938	-2
-10.9983	-9.9422	-2
-9.9275	-10.9974	-2
-10.9976	-9.9304	-2
-9.1347	-9.4988	-2
-9.0095	-9.8622	-2
-9.8132	-10.9824	-2
-10.4008	-9.0838	-2
-10.994	-9.8904	-2
-9.0596	-10.34	-2
-9.2283	-10.636	-2
-9.0002	-10.0199	-2
-9.006	-9.8905	-2
-9.0935	-9.5777	-2
-10.8659	-9.4998	-2
-10.9989	-10.0466	-2
-10.7451	-10.667	-2
-10.9486	-10.3166	-2
-9.2667	-9.3201	-2
-10.034	-9.0006	-2
-9.7748	-9.0257	-2
-10.6935	-9.2796	-2
-9.0047	-10.0969	-2
-10.5678	-9.1768	-2
-9.157	-9.4621	-2
-9.4682	-10.8469	-2
-9.8592	-10.99	-2
-10.0714	-10.9974	-2
-10.888	-10.4599	-2
-10.0926	-9.0043	-2
-9.9236	-10.9971	-2
-9.1279	-9.5108	-2
-10.6968	-9.2828	-2
-9.2395	-10.6493	-2
-10.7701	-9.3621	-2
-10.277	-9.0391	-2
-9.1671	-10.5534	-2
-10.9965	-9.9163	-2
-10.9688	-9.7522	-2
-10.5755	-9.1822	-2
-9.0046	-9.9047	-2
-10.5603	-10.8283	-2
-9.144	-9.4831	-2
-9.693	-9.0483	-2
-9.0819	-9.6035	-2
-9.0172	-10.1847	-2
-9.2844	-9.3014	-2
-9.4489	-9.1656	-2
-9.7724	-10.9738	-2
-9.9724	-9.0004	-2
-10.1129	-10.9936	-2
-10.4652	-9.1148	-2
-10.9791	-9.7965	-2
-10.9886	-9.8492	-2
-10.9656	-9.7401	-2
-10.4545	-10.8908	-2
-9.3782	-10.7832	-2
-10.1711	-10.9852	-2
-10.643	-9.2341	-2
-9.0058	-10.1075	-2
-9.0386	-9.7248	-2
-10.089	-10.996	-2
-9.2304	-10.6385	-2
-9.4833	-10.8562	-2
-10.9988	-10.0486	-2
-9.7505	-10.9684	-2
-10.7605	-9.3506	-2
-10.8488	-10.5288	-2
-10.5922	-9.1942	-2
-9.7524	-10.9689	-2
-10.4988	-9.1333	-2
-9.0003	-10.0256	-2
-9.3465	-9.2431	-2
-9.6268	-9.0722	-2
-9.2367	-10.6461	-2
-9.7154	-10.9587	-2
-9.9931	-11.0	-2
-10.5536	-9.1672	-2
-10.222	-9.0249	-2
-10.9638	-9.7333	-2
-10.8094	-9.4128	-2
-10.6467	-9.2372	-2
-9.5976	-9.0845	-2
-9.1113	-10.4584	-2
-9.3784	-10.7834	-2
-10.3986	-9.0829	-2
-9.3108	-9.2754	-2
-10.9161	-9.599	-2
-10.9435	-9.6687	-2
-9.0088	-9.8677	-2
-9.2619	-9.3253	-2
-10.2444	-9.0303	-2
-9.7139	-9.0418	-2
-10.9289	-9.6296	-2
-9.4657	-10.8453	-2
-9.1663	-9.4478	-2
-9.2716	-10.6852	-2
-10.1862	-10.9825	-2
-10.971	-10.2389	-2
-9.0083	-9.8714	-2
-10.9756	-9.7806	-2
-9.7265	-9.0381	-2
-9.9337	-10.9978	-2
-10.1516	-10.9884	-2
-9.2057	-9.3925	-2
-10.9441	-9.6703	-2
-10.7372	-10.6757	-2
-9.1133	-10.4624	-2
-10.9636	-10.2672	-2
-9.0131	-9.8389	-2
-9.5419	-9.1111	-2
-9.0007	-10.0365	-2
-10.2358	-10.9718	-2
-10.262	-9.0349	-2
-9.2443	-9.3451	-2
-9.2714	-10.6849	-2
-9.0653	-10.3554	-2
-9.1587	-10.5405	-2
-10.1507	-9.0114	-2
-10.8067	-10.5909	-2
-9.2177	-9.3771	-2
-10.9046	-10.4263	-2
-10.977	-10.2132	-2
-9.6953	-10.9525	-2
-9.0424	-10.2879	-2
-9.41	-10.8074	-2
-10.2723	-10.9622	-2
-10.5495	-9.1645	-2
-9.6643	-10.942	-2
-10.9664	-9.7431	-2
-9.6218	-10.9257	-2
-10.0413	-10.9991	-2
-10.5392	-9.1578	-2
-9.0308	-9.7537	-2
-10.1588	-9.0127	-2
-10.0272	-10.9996	-2
-9.9633	-9.0007	-2
-10.935	-9.6453	-2
-9.0194	-9.8042	-2
-9.2191	-9.3753	-2
-9.6204	-9.0748	-2
-10.4163	-10.9092	-2
-10.7766	-10.63	-2
-9.4044	-9.1967	-2
-10.3983	-10.9172	-2
-10.8982	-10.4396	-2
-10.3482	-9.0626	-2
-9.621	-9.0746	-2
-10.1897	-10.9818	-2
-10.9565	-9.7082	-2
-10.55	-9.1648	-2
-9.7808	-9.0243	-2
-9.1469	-10.5218	-2
-10.7892	-10.6141	-2
-10.9998	-10.0221	-2
-9.4478	-9.1663	-2
-9.129	-9.5087	-2
-10.4764	-10.8792	-2
-9.1134	-10.4625	-2
-10.9945	-9.8954	-2
-10.403	-10.9152	-2
-10.7999	-9.3998	-2
-10.6199	-9.2154	-2
-10.9077	-10.4195	-2
-10.9606	-10.2778	-2
-10.4389	-9.1015	-2
-9.0214	-10.2056	-2
-9.2486	-9.3402	-2
-9.3663	-10.7736	-2
-9.7066	-9.044	-2
-9.4005	-10.8003	-2
-9.6559	-9.0611	-2
-10.996	-10.0896	-2
-9.5107	-10.8721	-2
-9.4557	-10.8389	-2
-9.1069	-9.5501	-2
-9.0921	-9.5808	-2
-9.5621	-10.899	-2
-9.5606	-9.1017	-2
-10.3026	-10.9531	-2
-9.1566	-9.4627	-2
-10.6017	-10.7987	-2
-10.8288	-10.5596	-2
-9.014	-9.8334	-2
-9.1596	-10.542	-2
-10.1466	-10.9892	-2
-10.4992	-9.1335	-2
-9.0076	-10.1234	-2
-10.539	-10.8423	-2
-9.2778	-10.6916	-2
-10.9167	-10.3996	-2
-10.3888	-9.0787	-2
-10.8761	-9.5178	-2
-9.072	-10.3726	-2
-10.8751	-9.5161	-2
-9.0912	-10.4171	-2
-9.7644	-10.9719	-2
-9.0744	-10.3785	-2
-10.9941	-9.8917	-2
-9.1196	-9.5257	-2
-9.019	-9.806	-2
-9.2022	-10.6029	-2
-10.5377	-10.8431	-2
-9.3305	-10.7429	-2
-10.3571	-9.0659	-2
-9.2782	-10.6921	-2
-9.1511	-9.4715	-2
-9.1369	-10.505	-2
-9.8763	-10.9923	-2
-10.8156	-10.5787	-2
-9.88	-9.0072	-2
-10.5479	-10.8365	-2
-9.0353	-10.2635	-2
-10.9998	-9.9817	-2
-10.9156	-9.5979	-2
-10.1805	-10.9836	-2
-11.0	-10.0025	-2
-10.6145	-9.2111	-2
-10.9984	-10.0571	-2
-10.6724	-10.7402	-2
-10.8118	-9.416	-2
-10.987	-9.8392	-2
-9.7084	-9.0435	-2
-10.8699	-10.4933	-2
-9.9713	-10.9996	-2
-10.0129	-9.0001	-2
-10.5485	-10.8362	-2
-9.9704	-9.0004	-2
-9.8384	-9.0131	-2
-10.9579	-10.287	-2
-10.6518	-10.7584	-2
-9.0776	-10.3863	-2
-10.7845	-9.3799	-2
-9.1971	-9.4039	-2
-10.3526	-9.0642	-2
-9.0996	-10.4351	-2
-10.4702	-9.1174	-2
-9.5135	-10.8737	-2
-10.992	-10.1263	-2
-9.1197	-9.5256	-2
-10.3979	-10.9174	-2
-9.1665	-10.5525	-2
-10.9968	-9.9198	-2
-10.5589	-9.1708	-2
-10.0211	-10.9998	-2
-9.0671	-9.6398	-2
-9.6396	-9.0672	-2
-9.7518	-10.9687	-2
-10.8335	-9.4475	-2
-9.9087	-9.0042	-2
-9.9042	-9.0046	-2
-10.1835	-9.017	-2
-10.8983	-9.5605	-2
-9.0354	-9.7362	-2
-9.1666	-9.4474	-2
-10.9617	-10.274	-2
-10.2085	-9.022	-2
-9.0115	-9.8486	-2
-9.7105	-9.0428	-2
-10.544	-10.8391	-2
-9.1125	-10.4608	-2
-10.9987	-9.9497	-2
-10.9979	-10.0648	-2
-10.4424	-10.8968	-2
-9.4823	-10.8556	-2
-9.6702	-10.944	-2
-9.2464	-10.6573	-2
-9.1827	-10.5763	-2
-9.6671	-10.943	-2
-10.3597	-10.9331	-2
-10.9306	-10.3661	-2
-9.1598	-9.4577	-2
-9.0386	-10.2753	-2
-10.6673	-9.2552	-2
-10.0558	-9.0016	-2
-9.034	-10.2587	-2
-9.0004	-9.9731	-2
-10.9974	-10.0715	-2
-10.4992	-10.8665	-2
-9.1044	-9.555	-2
-10.0862	-10.9963	-2
-10.9952	-10.0975	-2
-10.5983	-9.1987	-2
-10.5983	-10.8013	-2
-10.0171	-10.9999	-2
-9.0089	-10.1328	-2
-10.996	-10.0895	-2
-9.9166	-10.9965	-2
-10.4187	-10.9081	-2
-10.9383	-9.6542	-2
-10.6376	-9.2296	-2
-9.2566	-9.3312	-2
-9.4575	-9.16	-2
-9.5816	-10.9083	-2
-10.0254	-9.0003	-2
-10.6354	-10.7722	-2
-9.2668	-9.32	-2
-9.5085	-9.1291	-2
-10.9011	-9.5664	-2
-10.5186	-9.145	-2
-10.2405	-9.0293	-2
-9.4041	-9.1969	-2
-9.369	-9.2242	-2
-10.6484	-10.7613	-2
-10.2289	-9.0265	-2
-10.1842	-9.0171	-2
-10.7559	-10.6547	-2
-10.9277	-10.3734	-2
-9.5689	-9.0977	-2
-10.008	-11.0	-2
-9.2973	-9.2885	-2
-9.0059	-9.8916	-2
-11.0	-10.0007	-2
-10.6412	-10.7674	-2
-10.2768	-9.0391	-2
-10.903	-9.5703	-2
-10.921	-9.6104	-2
-9.3313	-10.7436	-2
-9.5446	-9.1097	-2
-10.1046	-9.0055	-2
-9.1491	-9.4746	-2
-9.0727	-9.6258	-2
-9.0143	-10.1688	-2
-10.9625	-10.2712	-2
-10.9999	-9.9836	-2
-9.6805	-10.9476	-2
-10.9851	-9.828	-2
-10.9893	-9.8539	-2
-10.2906	-10.9568	-2
-10.902	-10.4317	-2
-9.122	-9.5213	-2
-9.0689	-9.6353	-2
